Target in-degree, Target out-degree
156, 102
225, 113
180, 115
279, 166
302, 203
161, 206
128, 228
559, 412
112, 113
230, 127
167, 671
166, 193
298, 148
123, 150
2052, 159
155, 153
165, 115
198, 109
137, 145
199, 115
106, 112
345, 139
377, 265
123, 102
640, 1449
129, 154
559, 352
107, 239
126, 136
115, 125
388, 206
253, 140
344, 139
161, 118
309, 112
140, 447
128, 120
125, 113
101, 171
115, 701
166, 161
144, 151
135, 163
115, 201
431, 136
570, 257
102, 213
112, 396
105, 206
107, 423
306, 156
274, 109
237, 104
126, 242
188, 155
214, 111
1958, 108
185, 133
191, 281
3055, 161
112, 541
123, 115
184, 144
104, 208
106, 111
171, 438
195, 131
101, 135
139, 127
107, 100
272, 268
111, 263
393, 252
108, 157
167, 108
5000, 220
102, 123
409, 192
215, 637
126, 259
106, 343
202, 232
114, 205
106, 174
815, 113
175, 242
635, 231
159, 302
152, 187
127, 5000
231, 127
220, 246
175, 176
135, 121
161, 204
101, 182
158, 204
128, 209
129, 138
119, 124
171, 291
101, 156
162, 160
127, 1147
109, 184
1120, 325
457, 208
176, 152
120, 610
229, 249
181, 232
132, 106
137, 200
255, 219
102, 1742
907, 179
279, 1033
105, 127
154, 136
124, 181
894, 121
144, 372
493, 1752
130, 111
538, 102
432, 161
252, 119
182, 109
394, 133
307, 473
131, 272
156, 109
250, 171
143, 118
532, 216
303, 414
575, 119
246, 334
118, 105
1358, 110
107, 387
198, 349
107, 120
1031, 934
179, 278
385, 513
173, 134
102, 128
478, 148
165, 317
110, 132
225, 104
174, 148
441, 273
161, 394
498, 186
246, 171
149, 331
278, 144
291, 136
117, 208
124, 262
101, 128
105, 542
255, 184
248, 418
626, 148
645, 159
434, 327
124, 140
225, 115
5000, 148
244, 149
124, 164
388, 105
425, 105
245, 113
333, 256
153, 481
212, 119
160, 144
108, 147
379, 104
647, 255
409, 118
112, 179
141, 112
102, 111
184, 127
207, 153
137, 170
168, 108
229, 137
383, 115
125, 169
142, 277
862, 163
118, 319
175, 113
178, 149
137, 238
102, 275
405, 104
547, 154
133, 180
687, 235
110, 156
330, 343
370, 223
102, 111
120, 147
543, 116
800, 111
102, 164
127, 185
1035, 214
131, 5000
151, 117
104, 138
216, 140
948, 193
109, 107
108, 755
649, 1049
202, 942
108, 439
141, 102
107, 135
114, 109
413, 154
234, 356
112, 104
351, 189
122, 453
4655, 658
126, 894
175, 143
104, 214
136, 5000
202, 101
920, 259
485, 136
282, 5000
236, 858
109, 186
147, 334
150, 181
427, 127
117, 111
116, 116
106, 157
113, 203
478, 119
131, 123
118, 1461
125, 115
247, 115
171, 166
115, 124
157, 127
406, 559
111, 131
162, 102
195, 233
113, 327
532, 122
130, 106
485, 119
128, 120
158, 165
118, 273
230, 869
992, 123
157, 112
168, 1336
151, 143
476, 184
250, 144
192, 138
110, 286
117, 104
103, 166
110, 765
256, 147
115, 121
946, 143
102, 213
137, 3974
662, 374
112, 155
341, 188
446, 249
117, 198
113, 330
101, 127
193, 119
133, 211
257, 156
193, 162
549, 309
261, 430
119, 284
175, 184
280, 160
151, 639
1658, 127
170, 409
103, 258
163, 117
182, 167
159, 118
261, 356
434, 163
131, 162
102, 122
131, 286
111, 172
179, 228
112, 136
118, 189
128, 116
512, 364
106, 833
189, 184
113, 117
110, 208
144, 448
163, 128
143, 356
318, 148
108, 112
120, 121
228, 313
831, 377
115, 114
154, 158
137, 139
133, 150
133, 896
104, 162
113, 114
114, 181
106, 222
454, 157
170, 234
597, 203
396, 113
476, 179
1691, 374
148, 114
103, 545
208, 142
128, 101
372, 205
1314, 495
113, 111
107, 133
241, 113
103, 194
203, 182
133, 180
121, 118
253, 112
297, 244
101, 121
498, 103
113, 178
150, 155
182, 129
111, 176
119, 128
233, 129
205, 149
155, 225
106, 110
127, 145
232, 169
201, 152
221, 150
117, 227
224, 109
254, 392
219, 117
134, 125
164, 157
363, 249
291, 177
104, 150
102, 167
112, 108
209, 150
165, 138
100, 114
356, 221
194, 104
141, 131
113, 112
116, 368
135, 171
111, 415
103, 4243
193, 339
176, 216
127, 182
118, 150
220, 434
503, 118
124, 504
140, 109
186, 102
114, 101
134, 133
112, 172
117, 163
108, 133
141, 112
132, 102
1877, 498
229, 125
159, 599
245, 116
315, 201
143, 107
173, 303
118, 113
332, 140
114, 115
246, 131
249, 677
351, 357
126, 121
5000, 194
124, 1834
168, 1502
124, 103
515, 101
120, 243
204, 200
325, 118
150, 103
138, 126
147, 172
155, 114
420, 119
109, 241
106, 142
1284, 105
103, 121
105, 178
120, 131
190, 111
132, 354
419, 4450
158, 229
118, 748
257, 183
120, 116
112, 234
137, 103
682, 159
263, 101
499, 248
107, 729
3055, 112
165, 119
156, 111
137, 322
2806, 122
317, 157
1033, 103
147, 238
195, 215
558, 277
141, 127
311, 133
293, 179
135, 229
130, 150
205, 129
188, 115
170, 107
131, 550
554, 130
114, 250
304, 112
277, 121
405, 143
601, 294
116, 131
108, 101
213, 471
183, 103
188, 547
158, 124
120, 108
150, 282
117, 280
229, 110
108, 438
399, 536
103, 204
113, 530
105, 108
234, 123
147, 315
125, 109
235, 412
112, 131
295, 202
186, 103
259, 105
327, 922
351, 168
107, 794
146, 967
399, 153
192, 103
139, 221
111, 108
909, 179
584, 121
221, 202
110, 352
1681, 583
159, 182
1068, 122
203, 294
118, 159
132, 129
150, 269
125, 131
121, 480
137, 196
184, 163
247, 174
108, 210
303, 290
130, 630
200, 128
381, 111
459, 335
141, 171
197, 193
104, 1357
654, 160
254, 118
331, 4294
110, 117
194, 237
238, 137
126, 325
103, 107
193, 135
103, 124
210, 463
143, 176
243, 311
109, 137
148, 113
134, 138
211, 108
186, 160
108, 240
230, 241
150, 147
108, 248
123, 111
342, 450
161, 401
113, 115
270, 179
253, 161
140, 392
422, 338
103, 120
118, 230
133, 320
118, 149
172, 602
114, 101
137, 125
255, 199
146, 183
167, 666
153, 224
109, 121
125, 401
256, 213
250, 198
163, 280
407, 245
159, 119
174, 233
210, 109
202, 356
110, 102
110, 415
207, 175
154, 116
161, 710
470, 195
115, 115
161, 707
374, 122
180, 138
103, 152
109, 168
217, 214
122, 135
289, 485
117, 557
582, 133
298, 182
500, 125
286, 144
119, 221
104, 144
406, 173
136, 245
304, 774
109, 355
144, 120
139, 108
508, 199
151, 228
171, 210
195, 155
101, 147
105, 557
234, 378
132, 721
173, 140
136, 147
743, 243
114, 261
218, 126
188, 108
165, 5000
117, 147
199, 211
111, 116
133, 273
211, 134
118, 249
125, 618
187, 192
419, 113
101, 122
185, 938
1862, 271
238, 213
105, 132
278, 182
132, 3335
102, 1442
209, 114
114, 101
768, 353
136, 113
182, 200
108, 116
123, 1727
136, 125
120, 984
121, 119
248, 1144
471, 303
129, 217
141, 202
214, 146
195, 133
186, 301
135, 173
204, 237
238, 121
136, 326
149, 197
309, 309
542, 104
277, 113
125, 165
111, 114
132, 150
383, 244
108, 170
113, 244
448, 269
169, 122
131, 116
1241, 104
149, 133
427, 459
1686, 224
230, 485
256, 158
105, 102
102, 118
118, 135
210, 106
107, 271
193, 123
162, 164
102, 104
269, 135
122, 253
144, 226
107, 128
185, 106
101, 129
2034, 262
305, 105
289, 331
125, 101
115, 733
107, 125
237, 232
169, 120
120, 178
126, 101
667, 170
259, 135
122, 366
209, 363
654, 212
113, 585
147, 1470
2527, 120
309, 124
121, 101
118, 131
126, 693
104, 335
114, 125
143, 153
127, 134
102, 104
233, 124
506, 139
110, 358
105, 127
276, 159
125, 269
243, 107
103, 1395
108, 123
129, 140
117, 136
119, 139
202, 200
378, 716
100, 421
100, 234
112, 517
108, 125
264, 113
179, 170
209, 372
130, 142
797, 136
139, 104
195, 224
149, 341
105, 214
119, 233
130, 107
208, 130
1312, 209
103, 110
180, 112
144, 134
129, 5000
460, 1972
369, 118
140, 307
180, 274
392, 118
155, 130
104, 170
100, 126
123, 130
138, 603
202, 135
185, 221
158, 115
348, 514
167, 113
508, 146
112, 267
203, 170
180, 120
130, 150
150, 300
272, 161
134, 272
290, 191
108, 114
171, 253
168, 112
148, 103
132, 126
739, 399
150, 376
128, 188
195, 875
112, 118
116, 156
211, 203
126, 149
113, 200
119, 836
123, 130
111, 311
106, 213
1068, 164
230, 128
309, 207
115, 124
165, 157
414, 112
150, 103
137, 203
164, 104
128, 305
159, 153
150, 236
145, 235
104, 174
168, 110
120, 161
203, 778
314, 153
190, 100
245, 111
158, 191
127, 733
205, 213
185, 114
238, 490
2232, 119
137, 149
718, 294
113, 5000
136, 227
110, 186
118, 274
173, 103
121, 114
103, 1725
129, 168
186, 191
156, 123
127, 107
148, 102
5000, 146
121, 137
412, 116
114, 104
116, 168
256, 130
111, 1116
108, 225
101, 134
409, 104
132, 116
182, 672
313, 106
117, 109
113, 201
111, 113
106, 140
168, 894
183, 230
101, 284
121, 264
109, 140
246, 118
107, 253
176, 1175
296, 482
114, 140
351, 2509
153, 104
108, 198
225, 122
299, 280
202, 133
251, 121
104, 259
103, 128
165, 112
224, 123
136, 289
101, 634
268, 313
343, 688
117, 219
629, 216
249, 103
130, 149
127, 110
120, 754
154, 1424
116, 166
246, 119
335, 123
138, 167
166, 251
131, 170
217, 108
136, 165
104, 178
118, 1635
123, 899
102, 181
142, 131
233, 199
125, 116
193, 155
236, 136
229, 173
195, 107
107, 113
339, 145
228, 165
166, 105
104, 179
202, 124
175, 515
120, 184
159, 200
592, 118
126, 118
143, 511
221, 110
125, 142
222, 497
158, 286
105, 132
118, 275
372, 255
362, 512
131, 160
115, 464
144, 144
158, 549
105, 145
111, 134
199, 172
123, 132
220, 169
248, 139
150, 120
114, 165
177, 141
128, 147
112, 113
133, 157
208, 166
139, 106
760, 422
101, 101
129, 112
136, 779
227, 196
126, 140
114, 102
280, 194
124, 949
112, 349
136, 151
125, 164
191, 194
101, 125
113, 140
137, 109
125, 138
110, 182
166, 159
170, 120
110, 336
196, 128
392, 144
642, 111
139, 107
2063, 254
171, 124
124, 114
462, 125
151, 104
213, 326
114, 837
117, 128
171, 247
295, 107
1323, 612
614, 189
121, 298
103, 114
715, 144
124, 632
114, 322
117, 149
5000, 108
239, 150
113, 142
125, 132
136, 158
200, 525
120, 149
101, 118
138, 715
329, 192
254, 383
296, 223
126, 106
197, 151
474, 345
495, 469
734, 197
135, 109
103, 199
150, 143
111, 108
131, 138
170, 132
183, 585
126, 145
171, 103
126, 134
247, 179
146, 137
103, 131
118, 755
120, 114
181, 183
125, 196
120, 248
103, 137
347, 137
256, 140
232, 134
130, 100
274, 398
103, 105
119, 280
203, 206
113, 222
3466, 139
201, 119
172, 120
319, 344
396, 104
180, 535
147, 146
126, 116
318, 101
169, 111
101, 130
101, 104
140, 121
346, 104
494, 101
249, 477
140, 140
110, 734
195, 839
286, 160
102, 138
145, 151
302, 232
202, 195
236, 116
273, 244
163, 290
288, 511
103, 198
888, 774
201, 227
367, 103
108, 2463
2277, 241
743, 277
120, 1042
113, 205
145, 1037
137, 106
185, 107
124, 138
333, 285
114, 194
226, 118
123, 209
114, 524
137, 102
824, 154
102, 723
117, 1129
241, 148
682, 444
107, 137
376, 154
149, 152
176, 236
346, 142
162, 102
103, 118
120, 128
431, 143
118, 123
149, 114
244, 153
110, 682
148, 368
139, 139
253, 156
258, 189
827, 117
106, 165
601, 550
618, 149
672, 1039
209, 115
124, 172
184, 158
313, 103
211, 172
162, 293
159, 808
205, 424
133, 142
136, 108
102, 131
128, 108
365, 120
102, 285
218, 939
260, 135
112, 103
512, 250
166, 241
284, 117
126, 128
100, 282
123, 206
211, 186
105, 103
226, 107
136, 101
116, 119
122, 118
101, 679
114, 274
127, 131
308, 118
106, 133
703, 383
170, 120
113, 171
102, 146
117, 221
103, 125
245, 245
137, 108
254, 175
132, 101
276, 134
742, 888
110, 121
126, 708
152, 136
126, 143
119, 340
200, 141
139, 209
331, 186
135, 387
425, 108
187, 122
117, 135
322, 170
136, 187
465, 129
176, 102
175, 373
1317, 102
119, 124
148, 151
108, 107
375, 159
258, 222
108, 109
174, 2230
119, 114
121, 147
166, 106
1457, 462
216, 416
118, 122
515, 279
109, 445
313, 133
113, 123
295, 124
134, 207
271, 108
135, 413
119, 561
392, 150
107, 109
440, 194
116, 397
165, 416
256, 249
110, 210
166, 122
174, 133
183, 238
188, 140
100, 907
105, 271
105, 144
204, 128
133, 165
261, 148
201, 203
105, 347
165, 184
238, 125
133, 378
749, 395
109, 162
118, 229
120, 328
108, 120
288, 113
101, 387
182, 210
114, 632
116, 620
138, 348
181, 149
219, 109
104, 144
140, 139
125, 133
123, 140
373, 156
108, 108
129, 118
132, 108
138, 134
1269, 1186
102, 112
508, 119
106, 126
105, 212
247, 260
283, 284
114, 115
115, 151
166, 148
368, 140
585, 949
158, 121
114, 332
134, 175
115, 131
168, 118
156, 150
148, 176
250, 162
121, 157
124, 102
125, 150
118, 151
513, 253
484, 268
111, 333
244, 197
106, 533
153, 146
156, 206
263, 102
409, 121
155, 130
311, 119
330, 105
230, 108
107, 2425
173, 129
150, 153
105, 135
121, 117
116, 1413
347, 124
464, 129
226, 138
1314, 153
142, 367
233, 435
114, 167
109, 101
183, 323
109, 219
313, 212
100, 124
111, 105
194, 140
124, 316
137, 109
107, 124
147, 292
204, 143
123, 105
124, 1725
795, 149
164, 105
151, 109
457, 178
301, 232
122, 304
1908, 141
405, 190
284, 112
147, 113
123, 166
147, 226
131, 107
109, 185
112, 139
180, 109
341, 108
115, 127
119, 106
404, 102
290, 110
344, 279
165, 234
141, 129
390, 342
155, 111
137, 526
344, 226
101, 880
128, 113
134, 440
125, 116
5000, 152
158, 118
169, 136
122, 132
159, 107
110, 102
310, 165
133, 217
136, 319
319, 248
247, 208
149, 252
194, 256
526, 1399
200, 116
114, 200
206, 209
384, 117
103, 109
169, 167
118, 211
174, 102
116, 480
233, 176
239, 169
129, 153
117, 262
118, 337
163, 111
312, 113
131, 2587
303, 3245
206, 212
116, 223
290, 249
120, 101
143, 289
103, 190
224, 263
115, 146
128, 159
462, 163
123, 109
134, 277
122, 114
716, 182
113, 257
180, 321
146, 278
164, 119
165, 258
121, 683
171, 126
173, 122
104, 250
216, 136
121, 179
416, 161
224, 120
126, 823
142, 120
170, 177
5000, 110
141, 146
523, 564
206, 148
215, 483
139, 120
116, 720
157, 122
221, 114
190, 663
256, 159
150, 151
244, 250
143, 111
1808, 889
235, 1668
107, 109
144, 101
104, 106
150, 241
1582, 345
992, 114
285, 151
146, 156
195, 104
145, 139
171, 410
345, 126
193, 122
146, 188
118, 112
184, 129
125, 101
130, 131
107, 276
104, 106
192, 102
122, 143
156, 219
471, 109
247, 131
160, 126
117, 133
179, 331
186, 101
148, 322
113, 103
111, 149
104, 153
273, 112
121, 337
119, 397
382, 156
126, 134
114, 115
153, 526
163, 1118
117, 239
130, 284
174, 575
298, 101
255, 1156
104, 451
145, 108
135, 116
122, 188
103, 155
156, 482
947, 270
122, 111
937, 237
104, 156
223, 123
118, 102
104, 271
713, 375
277, 224
335, 329
183, 123
646, 844
151, 116
176, 159
213, 104
142, 199
326, 207
277, 288
139, 339
125, 107
108, 158
108, 113
123, 104
102, 104
257, 376
418, 134
109, 316
129, 180
101, 419
106, 221
643, 158
132, 265
112, 109
174, 170
846, 343
196, 105
131, 248
119, 186
293, 122
203, 172
109, 167
499, 120
135, 118
321, 137
108, 507
105, 103
142, 142
305, 174
165, 137
108, 156
118, 249
171, 171
157, 275
112, 126
103, 301
347, 112
133, 256
140, 225
1238, 118
106, 106
110, 111
110, 167
171, 639
107, 106
129, 117
173, 165
771, 108
106, 148
433, 120
239, 557
103, 177
106, 139
131, 153
106, 128
218, 113
139, 314
128, 162
134, 370
150, 150
614, 262
207, 158
126, 190
185, 137
104, 157
186, 282
143, 200
135, 157
102, 219
882, 109
4050, 202
125, 138
153, 181
460, 323
149, 134
125, 138
109, 707
402, 142
174, 155
273, 192
1022, 138
143, 138
102, 269
403, 104
152, 336
114, 151
157, 150
345, 841
103, 247
280, 158
107, 105
401, 117
101, 253
189, 178
119, 139
116, 116
269, 188
179, 294
138, 151
369, 352
127, 103
128, 278
157, 112
248, 167
442, 165
102, 1561
184, 470
115, 188
203, 296
115, 414
116, 140
106, 972
101, 206
265, 139
109, 193
120, 143
206, 169
116, 112
221, 670
216, 181
153, 229
176, 105
188, 260
214, 123
174, 394
111, 257
123, 119
236, 123
425, 157
205, 101
109, 454
144, 274
148, 191
582, 110
174, 188
236, 102
130, 126
108, 607
104, 276
116, 190
203, 132
137, 529
175, 107
115, 149
182, 348
150, 229
247, 404
157, 115
158, 144
129, 104
102, 103
107, 134
132, 116
125, 140
1164, 155
101, 194
317, 139
169, 139
156, 241
338, 106
178, 126
283, 130
113, 125
160, 208
222, 317
237, 239
380, 311
106, 116
101, 136
182, 1659
348, 186
189, 209
2050, 112
104, 154
438, 449
172, 153
115, 133
282, 135
192, 126
102, 129
108, 253
103, 1244
176, 110
114, 178
157, 268
174, 132
137, 114
101, 135
132, 105
338, 119
807, 140
221, 111
243, 156
160, 134
270, 166
212, 427
125, 236
378, 355
354, 103
146, 132
307, 2906
213, 115
114, 215
171, 161
249, 139
242, 224
277, 145
348, 163
504, 133
400, 216
411, 171
176, 113
124, 147
101, 109
154, 148
152, 126
146, 111
154, 186
319, 102
108, 175
144, 348
124, 116
124, 109
233, 115
152, 182
392, 133
111, 148
160, 144
406, 163
168, 134
826, 100
200, 140
111, 109
5000, 1031
112, 108
168, 176
793, 301
267, 119
552, 157
143, 139
106, 125
241, 119
238, 120
199, 186
256, 115
849, 230
115, 186
108, 131
238, 108
127, 406
117, 340
149, 113
201, 118
140, 176
226, 303
829, 281
107, 219
101, 318
575, 203
145, 215
335, 139
140, 102
2449, 159
134, 233
185, 205
183, 305
159, 103
1265, 111
122, 137
232, 923
115, 212
253, 125
135, 262
108, 126
144, 166
1117, 122
529, 136
124, 496
383, 195
193, 152
126, 119
124, 281
123, 122
607, 164
194, 201
156, 305
130, 120
107, 217
100, 116
1279, 144
235, 750
211, 198
129, 745
170, 115
180, 114
202, 397
141, 583
206, 207
115, 183
115, 306
121, 212
193, 175
513, 232
122, 521
492, 119
132, 195
115, 101
124, 159
846, 314
217, 169
4716, 132
143, 140
123, 106
104, 149
210, 121
123, 514
552, 429
155, 335
185, 242
254, 161
916, 106
111, 111
107, 143
200, 104
119, 131
184, 119
209, 101
193, 611
107, 217
138, 261
612, 200
212, 366
166, 112
220, 110
433, 148
200, 359
166, 282
5000, 194
116, 200
215, 146
1254, 125
206, 200
126, 125
178, 138
1095, 892
111, 485
187, 317
261, 111
1267, 150
124, 384
466, 550
234, 146
229, 233
104, 498
135, 247
132, 132
102, 100
1743, 129
126, 175
224, 123
165, 349
113, 110
209, 591
124, 200
139, 171
162, 125
154, 119
233, 115
732, 274
107, 129
164, 147
203, 169
147, 198
370, 239
117, 173
2069, 241
142, 112
387, 105
106, 111
234, 154
222, 120
259, 114
152, 155
134, 143
122, 149
238, 273
424, 138
130, 130
101, 114
104, 119
245, 103
795, 111
116, 319
118, 125
995, 647
258, 208
114, 163
333, 197
3859, 115
104, 122
198, 273
102, 165
112, 134
353, 114
166, 468
140, 123
672, 134
143, 111
114, 195
145, 111
176, 115
302, 248
225, 200
138, 223
332, 146
745, 154
117, 1377
5000, 136
131, 352
168, 372
252, 639
110, 219
126, 169
329, 152
114, 122
188, 249
148, 144
156, 111
105, 385
345, 465
127, 288
137, 160
271, 137
394, 108
118, 143
946, 1042
133, 107
206, 198
196, 158
108, 302
254, 234
172, 116
111, 103
132, 117
491, 115
108, 117
1306, 155
230, 255
359, 180
369, 105
3730, 319
103, 133
533, 226
1704, 172
116, 107
135, 756
307, 527
111, 777
827, 156
112, 382
211, 123
105, 202
249, 278
142, 184
136, 123
210, 135
106, 231
228, 101
144, 221
173, 191
281, 557
176, 185
341, 233
172, 292
117, 231
207, 409
1306, 243
166, 236
163, 611
130, 427
116, 2490
121, 125
227, 819
126, 110
202, 354
251, 147
269, 130
103, 189
103, 182
143, 121
128, 106
109, 125
306, 203
101, 131
181, 131
118, 278
130, 152
105, 102
145, 134
112, 106
117, 479
162, 1350
119, 171
183, 123
111, 101
161, 150
106, 195
245, 453
125, 250
119, 395
106, 148
204, 141
508, 236
145, 132
106, 180
143, 125
156, 567
123, 230
155, 371
1167, 192
383, 156
106, 736
109, 308
348, 141
174, 105
124, 197
163, 582
103, 146
202, 152
265, 240
103, 114
101, 167
108, 125
121, 180
111, 118
117, 101
226, 125
844, 314
107, 298
118, 206
408, 158
127, 140
144, 132
324, 105
292, 183
297, 349
272, 316
138, 418
108, 194
152, 121
354, 212
122, 172
864, 118
137, 104
102, 183
235, 463
107, 102
127, 161
134, 109
180, 112
235, 139
100, 159
117, 138
138, 129
101, 350
174, 372
164, 315
143, 155
103, 282
169, 104
138, 123
830, 153
125, 122
1400, 198
138, 174
290, 107
767, 292
184, 113
115, 1264
155, 116
320, 103
104, 133
375, 153
326, 463
122, 137
827, 198
197, 522
108, 546
113, 107
174, 170
204, 135
202, 187
112, 121
267, 132
119, 121
167, 104
126, 182
140, 112
104, 119
104, 129
184, 101
771, 120
562, 105
112, 107
112, 233
200, 301
106, 126
143, 120
169, 115
179, 264
146, 109
310, 236
226, 117
403, 262
147, 574
106, 103
625, 102
124, 373
107, 145
799, 121
111, 185
104, 119
449, 153
152, 147
204, 103
117, 107
112, 101
307, 378
119, 219
194, 210
190, 226
226, 171
244, 1218
143, 328
141, 136
106, 170
1016, 110
269, 378
185, 120
127, 122
124, 159
133, 147
164, 113
127, 254
355, 575
144, 152
195, 110
102, 136
108, 146
116, 160
295, 125
104, 267
143, 324
196, 101
105, 611
123, 132
147, 189
273, 808
271, 106
228, 193
100, 110
107, 197
122, 108
101, 135
169, 117
381, 133
156, 541
109, 457
252, 253
496, 306
216, 114
112, 109
286, 597
106, 175
101, 279
116, 101
513, 125
201, 113
140, 204
165, 654
380, 140
125, 134
129, 141
121, 105
112, 112
401, 337
132, 102
827, 110
860, 103
221, 1002
313, 430
1384, 241
114, 194
470, 175
125, 146
161, 112
318, 287
159, 111
116, 252
116, 134
491, 106
115, 121
108, 111
136, 105
114, 105
102, 5000
779, 101
240, 110
199, 195
220, 581
105, 116
106, 425
3653, 179
102, 115
131, 118
169, 120
127, 240
155, 141
401, 358
152, 104
532, 158
104, 395
161, 278
5000, 112
143, 219
106, 154
445, 112
135, 433
246, 139
106, 105
187, 192
128, 481
134, 283
128, 119
198, 267
125, 173
123, 131
146, 272
109, 146
585, 167
109, 101
101, 101
113, 137
473, 495
259, 1523
1303, 136
186, 125
124, 824
106, 178
115, 232
133, 152
124, 190
294, 227
140, 537
110, 130
150, 122
131, 152
124, 159
338, 114
142, 184
112, 139
955, 261
212, 120
234, 253
311, 479
152, 113
136, 248
276, 114
149, 114
107, 180
158, 169
344, 324
101, 109
131, 350
126, 245
148, 148
110, 143
117, 295
202, 565
171, 152
326, 102
195, 116
261, 143
137, 117
181, 152
291, 106
101, 198
511, 101
256, 121
379, 103
1377, 128
156, 108
234, 219
496, 136
190, 151
337, 149
155, 153
200, 121
425, 101
150, 154
156, 122
173, 157
448, 154
161, 201
231, 137
219, 221
215, 114
295, 141
384, 230
269, 156
114, 188
587, 203
106, 178
458, 962
183, 134
148, 106
186, 100
176, 159
154, 106
112, 115
149, 339
421, 110
101, 217
167, 417
141, 128
136, 176
527, 127
119, 5000
393, 109
925, 152
154, 142
170, 106
142, 109
179, 412
116, 241
105, 200
176, 766
274, 181
198, 129
153, 103
191, 333
187, 168
110, 332
167, 100
818, 159
153, 146
484, 101
162, 129
110, 107
116, 130
326, 123
1076, 141
118, 253
1847, 359
105, 150
436, 217
126, 159
119, 144
131, 259
145, 126
123, 441
236, 113
485, 120
155, 103
132, 210
135, 113
601, 131
175, 111
106, 171
5000, 112
101, 432
332, 127
139, 104
236, 233
312, 111
101, 106
103, 240
121, 679
1013, 236
1356, 128
140, 132
153, 130
212, 103
153, 259
181, 153
493, 184
135, 248
467, 250
294, 192
152, 191
266, 154
223, 299
117, 683
252, 114
209, 239
154, 105
105, 716
139, 250
1568, 374
160, 177
131, 143
114, 219
112, 105
147, 840
222, 471
178, 152
137, 124
124, 178
118, 102
254, 433
252, 119
746, 315
114, 132
175, 113
116, 105
243, 166
156, 489
119, 200
1388, 206
186, 213
174, 115
111, 642
151, 143
163, 214
146, 123
175, 115
159, 163
100, 212
369, 176
336, 104
199, 176
182, 110
155, 310
269, 151
154, 137
110, 103
173, 125
1320, 101
219, 158
222, 109
264, 123
128, 123
279, 128
654, 199
408, 272
225, 163
133, 126
201, 322
108, 144
125, 181
292, 144
194, 135
224, 187
137, 140
108, 105
162, 392
132, 317
110, 109
110, 106
262, 101
358, 152
166, 116
260, 114
102, 395
185, 129
151, 141
243, 107
257, 147
223, 110
323, 297
116, 133
212, 168
113, 303
206, 127
423, 145
128, 244
437, 335
630, 202
101, 910
164, 190
124, 1656
101, 101
106, 270
149, 271
480, 124
178, 108
190, 122
200, 277
105, 128
106, 728
240, 139
217, 191
119, 192
124, 120
180, 288
363, 375
275, 393
397, 365
200, 130
195, 170
183, 117
204, 117
152, 127
3444, 166
187, 106
155, 132
151, 113
823, 216
280, 119
553, 137
102, 273
120, 297
201, 108
206, 126
145, 126
344, 102
160, 159
120, 991
294, 119
158, 142
128, 1194
251, 263
111, 226
149, 565
610, 137
127, 822
112, 166
261, 292
197, 144
107, 105
231, 622
106, 118
146, 129
115, 120
170, 215
200, 355
205, 140
189, 290
107, 105
235, 102
147, 101
1888, 181
170, 252
139, 115
114, 155
121, 427
